cell_id,lon_min,lat_min,lon_max,lat_max,date,year,month,ndvi,rainfall,lst_c,pdsi,vpd,aet,def,lon,lat
56,47.68181818181818,23.9,48.68181818181818,24.9,2003-12-01,2003,12,0.31172,18.03,30.034,-0.451,1.849,14.998,72.67,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-01-01,2004,1,0.31152,15.298,28.477,-0.266,1.549,14.104,73.19,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-02-01,2004,2,0.32201,16.482,30.234,-0.386,1.91,11.193,74.011,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-03-01,2004,3,0.3667,20.383,29.378,-0.375,1.755,15.875,69.24,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-04-01,2004,4,0.37049,47.865,33.499,-0.238,1.888,25.071,64.819,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-05-01,2004,5,0.38131,53.611,36.205,-0.148,2.006,21.753,68.146,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-06-01,2004,6,0.38608,53.748,39.409,0.122,2.094,21.346,67.315,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-07-01,2004,7,0.34588,51.891,37.648,-0.857,2.141,19.827,68.924,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-08-01,2004,8,0.3403,31.695,33.565,-0.429,2.099,19.393,69.973,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-09-01,2004,9,0.28937,16.563,29.748,-0.781,1.912,12.739,72.628,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-10-01,2004,10,0.29299,20.234,30.288,0.244,1.68,13.051,75.7,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-11-01,2004,11,0.30397,20.183,30.864,-0.046,1.706,15.28,73.839,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2004-12-01,2004,12,0.30929,11.234,29.206,-0.775,1.811,13.171,74.829,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-01-01,2005,1,0.2828,11.594,30.286,-0.562,1.761,13.626,76.649,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-02-01,2005,2,0.3389,12.894,30.819,-0.681,1.663,12.586,76.629,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-03-01,2005,3,0.343,25.961,29.69,-0.253,1.932,17.766,75.704,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-04-01,2005,4,0.36008,43.386,33.812,-0.273,2.074,17.725,68.3,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-05-01,2005,5,0.37175,53.458,37.657,-0.885,2.265,23.097,64.927,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-06-01,2005,6,0.33069,47.221,37.688,-0.686,2.355,23.535,73.849,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-07-01,2005,7,0.30462,45.904,38.468,-0.68,2.491,20.03,73.631,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-08-01,2005,8,0.26945,23.318,37.752,-1.393,2.569,12.08,78.225,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-09-01,2005,9,0.2165,5.383,34.044,-0.717,2.107,7.571,85.553,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-10-01,2005,10,0.2375,14.549,32.42,-1.388,2.126,10.164,80.825,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-11-01,2005,11,0.23209,16.868,31.566,-0.782,2.034,6.848,80.961,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2005-12-01,2005,12,0.24606,13.193,33.631,-0.704,2.179,7.825,79.352,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-01-01,2006,1,0.21576,15.41,33.803,-0.987,2.31,11.685,82.616,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-02-01,2006,2,0.25956,6.176,31.203,-0.686,2.266,6.398,78.238,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-03-01,2006,3,0.27592,14.236,31.954,-1.204,2.295,11.216,79.092,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-04-01,2006,4,0.32453,31.57,35.408,-1.146,2.369,11.306,71.849,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-05-01,2006,5,0.30565,43.259,38.629,-0.989,2.344,16.387,73.889,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-06-01,2006,6,0.29642,50.009,41.205,-1.145,2.505,18.502,80.465,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-07-01,2006,7,0.2891,37.658,37.956,-0.626,2.577,14.168,74.784,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-08-01,2006,8,0.24691,22.042,37.313,-0.953,2.371,12.113,78.09,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-09-01,2006,9,0.25078,12.363,33.664,-0.899,2.286,8.01,77.589,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-10-01,2006,10,0.2464,13.116,33.104,-1.052,2.151,10.412,73.026,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-11-01,2006,11,0.23039,11.026,30.457,-0.994,2.097,8.014,74.21,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2006-12-01,2006,12,0.26667,17.762,31.131,-0.672,2.296,12.037,73.578,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-01-01,2007,1,0.28249,16.177,30.638,-0.737,2.045,14.98,73.762,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-02-01,2007,2,0.3216,18.438,31.405,-0.914,1.929,11.601,72.832,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-03-01,2007,3,0.34119,21.392,29.708,-0.257,1.865,14.179,73.261,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-04-01,2007,4,0.36318,43.404,33.612,-0.25,1.899,25.059,66.117,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-05-01,2007,5,0.37731,57.983,35.254,0.085,1.934,28.127,63.234,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-06-01,2007,6,0.3645,56.042,37.897,-0.558,2.05,25.067,70.624,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-07-01,2007,7,0.35,43.511,34.791,-0.189,2.195,21.371,71.476,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-08-01,2007,8,0.33565,39.565,33.915,0.088,2.051,19.059,69.001,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-09-01,2007,9,0.30219,10.208,28.29,-0.779,1.906,9.275,75.352,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-10-01,2007,10,0.31723,20.904,29.254,-0.442,1.779,17.769,74.109,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-11-01,2007,11,0.29701,20.123,32.139,-0.356,1.841,13.895,72.552,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2007-12-01,2007,12,0.30173,25.427,29.479,-0.484,1.701,16.003,75.367,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-01-01,2008,1,0.30227,18.199,29.602,-0.474,1.782,13.268,73.689,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-02-01,2008,2,0.31247,20.845,29.748,-0.324,1.671,12.848,73.71,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-03-01,2008,3,0.35855,12.264,29.979,0.066,1.636,12.595,71.451,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-04-01,2008,4,0.40386,44.802,32.117,-0.391,1.891,23.695,68.975,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-05-01,2008,5,0.3857,55.946,34.198,-0.429,1.973,26.176,64.313,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-06-01,2008,6,0.39606,54.615,36.641,-0.081,2.058,21.533,68.897,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-07-01,2008,7,0.35437,40.714,36.179,-0.118,2.152,19.769,74.226,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-08-01,2008,8,0.33754,27.31,33.872,-0.519,2.084,16.267,79.68,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-09-01,2008,9,0.26847,13.428,31.922,-0.561,2.013,13.953,76.512,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-10-01,2008,10,0.30403,19.766,29.247,0.099,1.72,18.764,72.472,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-11-01,2008,11,0.27147,18.251,27.623,-0.423,1.864,13.944,70.588,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2008-12-01,2008,12,0.30133,14.608,31.701,-0.508,1.772,9.635,70.554,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-01-01,2009,1,0.3185,12.575,29.615,-0.549,1.678,12.631,72.649,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-02-01,2009,2,0.33238,15.811,29.752,-0.692,1.886,12.613,73.832,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-03-01,2009,3,0.36348,17.473,28.922,-0.225,1.867,16.903,67.644,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-04-01,2009,4,0.36464,45.028,33.159,-0.329,1.8,23.493,70.139,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-05-01,2009,5,0.38681,57.0,34.037,-0.427,2.164,27.95,67.682,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-06-01,2009,6,0.36558,50.394,38.551,-0.315,2.191,17.992,68.878,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-07-01,2009,7,0.33493,47.117,36.331,-0.417,2.103,22.483,68.274,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-08-01,2009,8,0.30459,19.189,34.327,-0.666,2.243,11.244,71.29,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-09-01,2009,9,0.28582,18.19,31.862,-1.297,1.98,13.318,74.243,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-10-01,2009,10,0.29242,20.678,29.894,-0.702,1.969,12.018,73.342,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-11-01,2009,11,0.25465,21.881,30.555,-0.311,1.919,15.325,74.009,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2009-12-01,2009,12,0.27736,8.12,32.299,-0.542,2.063,8.103,78.619,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-01-01,2010,1,0.23137,17.615,30.632,-1.208,2.021,10.672,75.649,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-02-01,2010,2,0.27607,13.558,31.087,-0.991,2.075,9.775,76.565,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-03-01,2010,3,0.29375,23.543,31.761,-0.459,2.099,14.128,75.569,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-04-01,2010,4,0.30152,43.11,35.135,-0.406,2.478,18.505,72.928,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-05-01,2010,5,0.33931,39.968,38.665,-0.576,2.394,15.392,75.418,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-06-01,2010,6,0.30451,39.889,40.75,-0.823,2.626,12.363,77.954,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-07-01,2010,7,0.28192,33.721,40.525,-1.367,2.529,12.293,76.502,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-08-01,2010,8,0.25366,22.195,38.116,-0.96,2.572,12.93,79.655,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-09-01,2010,9,0.20371,14.644,31.906,-1.049,2.398,7.238,81.191,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-10-01,2010,10,0.21974,4.634,31.843,-0.806,2.255,5.713,81.166,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-11-01,2010,11,0.21348,10.216,33.958,-0.649,2.197,7.607,79.88,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2010-12-01,2010,12,0.22562,14.346,31.231,-1.15,2.196,8.387,74.87,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-01-01,2011,1,0.24141,11.978,33.152,-1.123,2.007,7.956,79.959,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-02-01,2011,2,0.28819,18.723,29.331,-0.726,2.131,9.487,79.813,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-03-01,2011,3,0.3115,18.899,30.551,-0.74,2.22,12.263,81.235,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-04-01,2011,4,0.35037,43.158,34.445,-0.76,2.051,17.819,75.811,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-05-01,2011,5,0.3617,52.106,37.407,-0.638,2.199,22.164,70.353,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-06-01,2011,6,0.32463,51.005,37.389,-0.568,2.262,18.212,72.174,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-07-01,2011,7,0.31363,38.749,36.605,-0.19,2.372,14.238,71.428,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-08-01,2011,8,0.29554,33.786,36.443,-0.447,2.063,18.78,71.754,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-09-01,2011,9,0.29459,14.41,29.966,-0.572,1.976,11.127,74.222,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-10-01,2011,10,0.3038,18.775,29.278,-0.108,1.736,15.204,67.655,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-11-01,2011,11,0.2886,15.7,29.678,-0.263,1.798,16.49,72.925,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2011-12-01,2011,12,0.27439,12.434,30.913,-0.699,1.763,11.076,72.638,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-01-01,2012,1,0.28472,10.26,29.333,-0.363,1.782,10.433,70.537,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-02-01,2012,2,0.33504,14.271,29.54,-0.809,1.846,12.934,71.818,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-03-01,2012,3,0.33457,16.613,29.524,-0.421,1.857,18.778,72.49,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-04-01,2012,4,0.39779,43.725,33.207,-0.158,1.813,21.715,64.623,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-05-01,2012,5,0.40358,63.649,36.113,-0.142,2.018,27.465,59.641,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-06-01,2012,6,0.39174,51.638,37.941,-0.026,2.208,25.871,66.782,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-07-01,2012,7,0.34759,50.849,35.873,-0.429,2.2,18.554,65.954,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-08-01,2012,8,0.32211,37.662,35.366,-0.261,2.067,23.638,71.446,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-09-01,2012,9,0.29199,17.3,30.589,-0.941,1.939,14.182,75.186,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-10-01,2012,10,0.3123,21.548,31.074,-0.665,1.839,17.117,74.192,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-11-01,2012,11,0.2763,15.785,29.923,-0.098,1.777,17.728,70.007,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2012-12-01,2012,12,0.26958,17.242,29.913,-0.242,1.861,13.258,72.661,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-01-01,2013,1,0.28319,13.349,31.025,-0.964,1.833,14.646,74.846,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-02-01,2013,2,0.32771,17.64,30.724,-0.51,1.926,15.676,71.583,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-03-01,2013,3,0.36857,21.233,28.857,-0.638,1.771,16.642,67.228,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-04-01,2013,4,0.36766,41.586,33.047,-0.278,1.933,23.899,68.962,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-05-01,2013,5,0.37909,50.461,35.183,-0.401,1.863,24.458,65.049,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-06-01,2013,6,0.33947,59.175,38.676,0.298,2.202,26.105,68.386,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-07-01,2013,7,0.34489,47.883,35.725,-1.002,2.267,20.361,69.561,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-08-01,2013,8,0.31734,26.267,35.57,-0.219,2.132,12.365,72.255,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-09-01,2013,9,0.29947,13.82,30.175,-0.638,1.938,11.876,75.445,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-10-01,2013,10,0.29635,14.67,30.846,-0.828,1.79,13.674,74.267,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-11-01,2013,11,0.29193,16.286,30.029,-0.126,1.774,14.909,77.067,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2013-12-01,2013,12,0.27725,18.901,26.401,-0.421,1.826,17.847,68.081,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-01-01,2014,1,0.29412,13.236,30.316,-0.505,1.785,13.984,77.94,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-02-01,2014,2,0.31653,14.745,30.052,-0.539,2.057,12.406,75.823,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-03-01,2014,3,0.31701,17.839,30.403,-0.531,1.812,13.366,77.375,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-04-01,2014,4,0.37056,41.54,34.111,-0.617,2.209,17.994,72.243,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-05-01,2014,5,0.36478,47.385,37.518,-0.551,2.345,20.18,68.878,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-06-01,2014,6,0.29807,54.354,38.837,-1.019,2.497,18.557,71.168,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-07-01,2014,7,0.30177,39.24,40.113,-0.637,2.503,14.996,72.921,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-08-01,2014,8,0.25544,21.322,37.137,-0.806,2.398,11.364,83.063,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-09-01,2014,9,0.24059,20.817,33.409,-1.485,2.239,9.974,81.404,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-10-01,2014,10,0.21814,10.958,31.722,-0.828,2.211,8.868,80.468,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-11-01,2014,11,0.22265,15.296,32.614,-0.925,2.073,10.38,79.733,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2014-12-01,2014,12,0.21595,13.282,31.815,-1.08,2.055,8.396,79.399,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-01-01,2015,1,0.23115,14.645,32.498,-1.055,2.103,7.392,79.944,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-02-01,2015,2,0.24453,7.337,32.623,-1.337,2.289,4.055,79.619,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-03-01,2015,3,0.25384,10.231,32.271,-1.064,2.323,6.972,80.69,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-04-01,2015,4,0.25839,23.865,37.319,-1.579,2.601,3.583,79.704,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-05-01,2015,5,0.26483,34.19,39.0,-1.172,2.688,10.764,78.949,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-06-01,2015,6,0.25786,41.356,40.746,-1.226,2.818,11.413,81.029,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-07-01,2015,7,0.21494,35.704,41.545,-1.308,2.906,14.309,79.085,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-08-01,2015,8,0.19461,27.745,38.817,-0.962,2.663,10.147,79.54,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-09-01,2015,9,0.18709,15.019,35.247,-1.652,2.51,3.894,79.794,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-10-01,2015,10,0.19557,7.029,35.341,-1.226,2.323,7.411,84.836,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-11-01,2015,11,0.18705,10.053,32.472,-1.403,2.366,5.708,79.443,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2015-12-01,2015,12,0.20678,9.826,34.044,-1.005,2.297,7.263,79.531,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-01-01,2016,1,0.23672,18.201,33.018,-1.167,2.154,12.377,80.593,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-02-01,2016,2,0.27649,20.857,32.492,-1.455,2.21,13.217,81.022,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-03-01,2016,3,0.3035,8.432,30.405,-0.89,1.99,9.358,78.153,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-04-01,2016,4,0.3136,32.709,34.164,-0.896,2.086,18.807,78.261,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-05-01,2016,5,0.32767,52.514,37.629,-0.939,2.369,20.12,75.216,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-06-01,2016,6,0.30063,47.386,39.738,-0.265,2.316,17.914,71.76,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-07-01,2016,7,0.28559,44.062,38.972,-0.692,2.564,17.666,75.89,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-08-01,2016,8,0.28904,30.65,36.211,-0.892,2.371,17.176,76.143,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-09-01,2016,9,0.22416,15.669,31.539,-0.78,2.204,10.497,82.936,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-10-01,2016,10,0.22977,9.537,34.107,-0.826,2.196,9.563,80.358,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-11-01,2016,11,0.28895,13.959,29.517,-0.287,1.667,14.864,71.866,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2016-12-01,2016,12,0.28631,13.73,30.989,-0.465,1.81,14.951,73.132,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-01-01,2017,1,0.30712,16.526,29.13,-0.354,1.851,16.856,71.097,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-02-01,2017,2,0.33141,20.716,28.884,-0.094,1.875,16.779,74.851,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-03-01,2017,3,0.3668,23.351,29.4,-0.953,1.814,15.581,71.536,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-04-01,2017,4,0.37267,52.173,33.591,-0.525,1.819,26.39,65.112,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-05-01,2017,5,0.37777,56.401,35.438,0.42,1.997,26.551,70.116,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-06-01,2017,6,0.36519,55.716,37.254,-0.548,2.173,23.895,67.027,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-07-01,2017,7,0.35214,52.837,37.09,-0.148,2.163,22.694,64.21,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-08-01,2017,8,0.3258,28.401,34.22,-0.381,2.15,16.47,79.036,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-09-01,2017,9,0.29048,20.393,30.409,-0.683,1.974,15.255,75.642,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-10-01,2017,10,0.27854,8.551,29.143,-0.488,1.688,11.061,71.013,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-11-01,2017,11,0.29463,17.17,31.465,-0.168,1.933,16.343,73.826,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2017-12-01,2017,12,0.28129,9.534,30.72,-0.399,1.832,12.184,74.226,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-01-01,2018,1,0.30269,10.161,28.804,-0.994,1.903,12.429,74.692,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-02-01,2018,2,0.32054,10.441,29.177,-0.998,1.796,15.181,73.734,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-03-01,2018,3,0.34147,22.038,29.639,-0.371,1.778,17.145,69.601,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-04-01,2018,4,0.37232,42.7,32.509,-0.094,1.705,23.845,68.722,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-05-01,2018,5,0.40113,62.096,33.58,-0.229,2.047,28.875,69.003,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-06-01,2018,6,0.35705,57.627,35.879,-0.105,2.174,22.182,69.086,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-07-01,2018,7,0.35275,57.068,37.417,-0.203,2.128,20.885,68.807,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-08-01,2018,8,0.30086,30.699,34.904,-0.881,2.159,15.666,72.054,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-09-01,2018,9,0.28739,9.626,30.961,-1.178,2.107,10.737,81.126,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-10-01,2018,10,0.26098,22.967,30.026,-0.896,2.016,12.132,74.85,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-11-01,2018,11,0.23119,10.406,30.444,-1.137,2.071,9.069,77.961,48.1818,24.4
56,47.68181818181818,23.9,48.68181818181818,24.9,2018-12-01,2018,12,0.23479,7.87,31.957,-0.594,2.247,9.45,80.557,48.1818,24.4
